avg_monthly_income,income_std_dev,income_trend,income_sources_count,salary_days_variance,avg_monthly_spend,spend_to_income_ratio,discretionary_spend_ratio,balance_low_days,cash_withdrawal_ratio,utility_payment_ratio,avg_payment_delay,missed_payments,payment_consistency_score,mobile_recharge_gap,informal_loans_count,informal_repayment_ratio,bnpl_usage_freq,bnpl_on_time_ratio,short_term_borrow_freq,repayment_borrow_ratio,avg_monthly_sales,sales_growth_rate,order_cancellation_rate,repeat_customer_ratio,business_age_months,age,residence_years,employment_years,salary_account_flag,upi_transaction_count,digital_txn_ratio,unique_merchants_per_month,avg_txn_size,account_tenure_months,num_bank_accounts,savings_ratio,emi_burden_ratio,bounce_count,self_transfer_ratio,night_txn_ratio,credit_enquiry_count,insurance_payment_ratio,loan_to_income_proxy,rd_sip_flag,overdraft_usage_flag,tax_filing_flag,gst_registered_flag
30083.1,,1.0,1.0,0.29,33834.46,1.1247,0.2196,20.0,0.4043,,8.5,4.0,53.53,27.5,6.0,0.3078,0.0,0.3619,5.0,0.1825,-1.0,-999.0,-1.0,-1.0,-1.0,25.0,,2.2,1.0,5.0,,7.0,1166.71,13.7,1.0,-0.1517,0.274,4.0,0.0578,0.0811,8.0,0.4593,9.864,1.0,0.0,1.0,
24688.88,3794.19,0.0,3.0,5.74,24264.23,0.9828,0.184,17.0,0.4402,0.4863,67.26,10.0,,,5.0,0.4836,0.0,0.4939,4.0,0.5501,102309.21,,0.2111,,128.5,24.0,1.7,4.9,0.0,6.0,0.3203,17.0,351.66,45.9,1.0,0.0015,,8.0,0.108,0.0752,7.0,0.5366,8.55,1.0,0.0,,0.0
30033.25,5478.24,-1.0,2.0,,34595.3,1.1519,0.1454,20.0,0.4308,0.5252,42.35,7.0,36.79,24.69,6.0,0.2883,3.0,0.4988,5.0,0.3118,71179.4,-0.0463,0.2564,0.2996,136.2,32.0,3.1,1.3,0.0,2.0,0.3155,9.0,935.01,35.3,2.0,-0.1769,0.3307,4.0,,0.0837,9.0,,10.0,0.0,1.0,0.0,0.0
104854.68,27386.66,1.0,1.0,2.31,59683.28,0.5692,0.3459,5.0,0.1184,,19.29,5.0,43.52,35.0,0.0,0.8389,3.0,0.8605,1.0,0.9284,-1.0,-999.0,-1.0,-1.0,-1.0,18.0,0.1,9.1,1.0,13.0,0.8415,60.0,247.65,122.3,,0.4531,0.093,3.0,0.0556,0.0467,1.0,0.8959,3.348,1.0,0.0,1.0,1.0
117077.72,25992.52,1.0,2.0,2.35,63327.34,0.5409,0.446,2.0,0.1196,0.9117,10.08,3.0,64.75,35.0,,0.8989,3.0,0.9823,0.0,0.8398,-1.0,-999.0,-1.0,-1.0,-1.0,42.0,16.2,9.0,0.0,14.0,0.9038,65.0,242.63,147.6,2.0,0.4197,0.0578,3.0,0.0557,0.0474,1.0,1.0,2.0808,1.0,0.0,,1.0
40491.45,2984.55,0.0,1.0,,39709.97,0.9807,0.1026,18.0,0.3659,0.5657,,6.0,11.06,21.49,5.0,0.3699,1.0,0.4086,,0.3963,,-999.0,-1.0,-1.0,-1.0,55.0,9.7,2.5,1.0,9.0,0.4043,20.0,490.25,28.1,1.0,,0.2854,5.0,,0.0801,8.0,0.4818,10.0,1.0,0.0,0.0,0.0
93813.94,4130.86,1.0,1.0,0.41,60331.74,0.6431,0.3778,7.0,0.2157,0.7407,4.41,3.0,48.91,13.24,1.0,,2.0,0.8159,1.0,0.8277,-1.0,-999.0,-1.0,-1.0,-1.0,29.0,,7.1,1.0,16.0,0.729,39.0,384.28,75.1,1.0,0.3529,0.1196,3.0,0.126,0.1134,3.0,0.8797,,0.0,0.0,1.0,0.0
124924.0,17649.73,1.0,2.0,1.63,63486.38,0.5082,0.4628,2.0,0.1286,0.9561,15.41,5.0,46.36,35.0,1.0,0.9353,1.0,0.8783,0.0,0.9134,-1.0,-999.0,-1.0,-1.0,-1.0,25.0,4.8,12.6,1.0,21.0,0.8629,47.0,335.91,133.8,,0.4876,0.0519,4.0,0.0746,0.0541,1.0,0.8891,1.8684,1.0,0.0,,0.0
17918.45,759.43,0.0,2.0,1.89,20772.86,1.1593,0.0931,,0.4482,0.416,0.0,4.0,60.61,,8.0,0.1586,0.0,0.3813,6.0,0.2271,-1.0,-999.0,-1.0,-1.0,,,2.5,0.0,1.0,6.0,0.1187,6.0,830.91,27.9,3.0,-0.1396,,5.0,0.0613,0.1027,10.0,0.3002,10.0,0.0,1.0,0.0,0.0
46038.48,10166.53,1.0,1.0,6.02,49058.6,1.0656,0.2788,17.0,0.3859,0.4997,90.83,8.0,0.0,,5.0,0.4292,0.0,0.4609,5.0,0.3831,-1.0,-999.0,-1.0,-1.0,-1.0,,4.3,0.0,1.0,14.0,0.4956,19.0,637.12,,1.0,-0.0441,,7.0,0.1687,0.1,8.0,0.5388,9.6804,0.0,1.0,0.0,0.0
33837.21,8384.81,-1.0,1.0,5.53,36696.45,1.0845,0.1505,21.0,0.4918,,,7.0,23.25,64.9,7.0,,0.0,0.3694,5.0,0.3567,,-999.0,-1.0,-1.0,-1.0,42.0,5.0,0.0,0.0,9.0,0.2722,8.0,1112.01,32.8,1.0,-0.0727,0.3084,,0.1407,0.0804,9.0,0.3701,10.0,0.0,1.0,1.0,1.0
65323.74,8485.65,1.0,1.0,2.54,48881.75,,0.2517,10.0,0.2663,0.8344,29.9,6.0,21.03,5.0,2.0,0.6029,1.0,0.7114,2.0,0.6623,,-999.0,-1.0,-1.0,-1.0,39.0,11.8,7.0,1.0,,0.7469,39.0,311.35,59.3,2.0,0.2596,0.108,5.0,0.06,0.0697,4.0,0.8305,3.888,1.0,0.0,1.0,0.0
,1180.5,0.0,1.0,2.16,33506.4,1.1808,0.1223,,0.4952,0.5263,66.3,8.0,9.53,,,0.3733,0.0,0.419,5.0,0.366,-1.0,,-1.0,-1.0,,31.0,3.0,0.0,1.0,6.0,0.238,17.0,485.6,17.8,4.0,-0.1713,,7.0,0.061,0.116,,,10.0,0.0,1.0,1.0,0.0
98942.62,23055.88,,1.0,3.93,50005.6,0.5054,0.3581,6.0,,0.8902,0.0,,85.84,24.28,,0.7615,5.0,0.8478,0.0,0.8226,-1.0,-999.0,-1.0,,-1.0,42.0,15.3,10.0,0.0,14.0,0.8281,48.0,,116.2,1.0,0.4919,0.0662,0.0,0.0606,0.0694,1.0,0.8684,2.3832,1.0,0.0,0.0,1.0
18978.86,3529.9,1.0,4.0,,21931.97,1.1556,0.1708,27.0,,0.5114,,4.0,50.01,10.0,7.0,0.2468,,0.4157,6.0,0.2885,30826.95,0.0921,0.2751,0.1806,46.8,25.0,1.6,,0.0,2.0,0.2222,5.0,,17.7,1.0,-0.1311,0.3366,4.0,0.0719,0.0988,9.0,0.4285,10.0,0.0,1.0,0.0,0.0
,,-1.0,3.0,6.27,31812.81,0.6112,0.2574,7.0,0.3348,0.7714,4.09,2.0,61.8,35.0,1.0,0.7111,1.0,0.7891,1.0,0.7632,-1.0,-999.0,-1.0,-1.0,-1.0,33.0,8.2,9.3,0.0,11.0,0.7226,49.0,161.49,72.2,1.0,0.3726,0.0992,2.0,0.072,0.1118,2.0,0.7073,,0.0,0.0,1.0,0.0
18716.22,1949.65,,1.0,0.25,21175.53,,0.0912,21.0,0.5649,0.345,6.65,,25.94,,8.0,0.3,0.0,0.3822,6.0,0.3063,-1.0,-999.0,-1.0,-1.0,-1.0,35.0,3.4,0.0,0.0,7.0,0.2021,7.0,730.19,47.2,1.0,-0.1086,0.4401,7.0,0.1239,,10.0,0.3393,10.0,0.0,1.0,0.0,0.0
81352.13,,1.0,3.0,5.59,60192.44,0.7399,0.316,11.0,0.2526,0.7476,14.08,5.0,31.3,22.85,2.0,0.6871,,0.6535,,0.6239,319730.43,0.0271,,0.6502,,18.0,0.2,4.6,1.0,17.0,0.6144,34.0,439.36,66.9,,0.2839,0.1357,5.0,0.1105,0.0621,4.0,0.7494,,0.0,0.0,0.0,
60406.71,3059.74,0.0,1.0,0.19,43976.08,0.728,,9.0,0.2341,0.7564,36.07,5.0,18.29,22.35,2.0,0.7089,1.0,,2.0,0.631,-1.0,-999.0,-1.0,-1.0,-1.0,25.0,4.0,6.6,0.0,8.0,0.5533,33.0,330.65,72.0,1.0,0.2874,0.1029,5.0,0.129,,4.0,0.7027,3.7044,,1.0,1.0,0.0
21965.28,2883.31,,1.0,0.59,25424.81,,0.1311,22.0,0.5814,0.4031,13.25,5.0,41.07,22.08,7.0,0.2683,2.0,0.3335,6.0,0.1969,-1.0,-999.0,-1.0,-1.0,-1.0,39.0,5.0,0.0,1.0,2.0,0.2603,9.0,687.16,18.1,,-0.1536,0.4146,6.0,0.0686,0.1162,9.0,0.4293,10.0,1.0,0.0,1.0,0.0
54628.81,2873.06,1.0,1.0,2.01,47166.51,0.8634,0.2473,14.0,0.2844,0.731,29.43,4.0,35.65,34.43,2.0,0.5992,1.0,0.674,2.0,0.5524,-1.0,-999.0,-1.0,-1.0,-1.0,18.0,1.6,2.1,1.0,8.0,0.5457,30.0,389.81,54.4,,0.121,0.106,3.0,0.056,0.0838,4.0,0.6878,3.816,0.0,1.0,0.0,
73659.25,9413.73,0.0,1.0,1.82,58839.01,0.7988,0.2597,11.0,,0.7947,90.39,6.0,,42.04,2.0,,2.0,0.6091,2.0,0.6602,-1.0,-999.0,-1.0,-1.0,-1.0,45.0,12.4,6.9,1.0,10.0,0.546,29.0,502.9,48.1,1.0,0.1808,,5.0,0.0442,0.0685,4.0,0.5951,5.9076,0.0,0.0,1.0,0.0
89198.09,34712.94,0.0,2.0,2.92,56489.15,0.6333,0.3641,8.0,0.3282,0.8483,5.02,3.0,57.0,,1.0,0.7758,0.0,0.7286,2.0,0.6699,-1.0,-999.0,-1.0,-1.0,-1.0,35.0,8.3,4.0,1.0,16.0,0.739,38.0,369.21,67.2,1.0,0.394,0.1035,4.0,0.108,0.1374,3.0,0.7799,3.726,0.0,0.0,0.0,0.0
10972.02,1747.62,-1.0,1.0,14.84,12900.9,1.1758,0.1054,26.0,,0.4218,,7.0,31.1,,8.0,,1.0,0.3337,6.0,0.1646,44770.0,,0.2988,0.1124,58.4,48.0,6.7,0.0,1.0,0.0,0.2051,6.0,516.04,33.2,1.0,-0.1819,0.4914,7.0,,0.0863,10.0,0.3368,10.0,0.0,1.0,0.0,0.0
37686.44,2298.86,1.0,,0.31,41424.93,1.0992,0.1956,20.0,0.4366,,53.92,5.0,37.2,19.5,6.0,0.4562,0.0,0.3715,5.0,0.3497,-1.0,-999.0,-1.0,-1.0,-1.0,53.0,7.4,0.6,1.0,9.0,0.4022,12.0,845.41,1.0,1.0,-0.05,0.2703,4.0,0.0649,0.0871,9.0,0.4178,9.7308,0.0,1.0,1.0,0.0
29261.68,7279.88,,2.0,7.91,33449.03,1.1431,0.1189,21.0,0.5018,0.6305,22.13,3.0,47.95,84.9,6.0,0.4093,,0.5901,4.0,0.3258,-1.0,-999.0,-1.0,-1.0,-1.0,49.0,8.2,,0.0,9.0,0.3822,16.0,514.6,42.4,3.0,-0.1157,,3.0,0.0797,0.0802,,0.4861,7.8264,0.0,,0.0,1.0
30264.06,8508.91,-1.0,,11.38,37433.62,1.2369,0.1445,20.0,0.4633,0.3687,45.53,9.0,5.09,14.64,7.0,0.3744,0.0,0.4081,5.0,0.3276,-1.0,-999.0,-1.0,-1.0,-1.0,18.0,5.6,0.3,0.0,10.0,0.2331,17.0,,11.1,1.0,-0.2853,0.3268,8.0,0.0801,0.1137,9.0,0.3969,10.0,0.0,0.0,1.0,0.0
35318.07,5950.59,0.0,1.0,6.9,38348.36,1.0858,,20.0,0.4242,0.4757,16.64,5.0,32.71,23.73,5.0,0.3714,0.0,0.3739,4.0,,,-0.1487,0.2478,,38.2,40.0,8.1,1.5,0.0,9.0,,15.0,628.66,30.2,4.0,-0.1017,0.23,5.0,0.0725,0.1133,8.0,0.5097,8.28,0.0,1.0,0.0,0.0
23535.55,2049.73,1.0,1.0,3.44,22944.81,0.9749,,17.0,0.4394,0.5385,38.74,7.0,15.12,18.53,5.0,,0.0,0.5111,4.0,0.5871,-1.0,-999.0,-1.0,-1.0,-1.0,32.0,6.0,2.7,1.0,10.0,0.3877,18.0,314.31,20.9,2.0,0.0257,0.2277,,0.1306,0.0735,7.0,0.5104,8.1972,0.0,0.0,1.0,0.0
49575.94,8198.66,-1.0,2.0,4.11,46814.56,0.9443,0.2443,20.0,0.3629,,55.18,11.0,0.0,10.0,5.0,0.4052,1.0,0.5782,4.0,0.3607,171384.68,0.1086,0.2146,0.3733,50.9,35.0,5.3,4.1,0.0,,0.404,18.0,641.3,24.2,1.0,0.057,0.2481,9.0,,0.1003,8.0,0.5397,8.9316,1.0,0.0,0.0,
49589.79,3568.18,0.0,1.0,0.19,55446.34,1.1181,0.1947,22.0,0.3794,0.5992,0.0,2.0,64.43,90.0,6.0,0.4958,0.0,0.4298,4.0,0.4299,-1.0,-999.0,-1.0,-1.0,-1.0,33.0,6.7,2.7,0.0,14.0,0.3894,,853.02,37.7,1.0,-0.1329,0.3039,3.0,0.0544,0.1275,8.0,0.5778,10.0,0.0,0.0,1.0,0.0
38888.75,2188.37,-1.0,2.0,0.91,36640.98,0.9422,0.1497,16.0,0.4093,0.5674,35.74,1.0,56.53,37.93,5.0,0.4095,1.0,0.4908,3.0,0.4177,-1.0,-999.0,-1.0,-1.0,-1.0,26.0,2.5,2.3,1.0,7.0,0.3878,25.0,362.78,29.0,1.0,0.059,0.172,3.0,0.1468,0.069,7.0,0.514,6.192,0.0,0.0,1.0,0.0
23629.45,5310.8,-1.0,4.0,1.0,24621.89,1.042,0.1277,20.0,,0.4398,19.31,,23.11,10.0,7.0,0.3929,0.0,0.3946,5.0,0.3076,93538.0,-0.0922,0.2674,0.1975,104.2,31.0,7.4,,0.0,12.0,0.2497,8.0,746.12,26.3,1.0,,,7.0,0.0804,0.0901,8.0,0.4481,10.0,0.0,0.0,0.0,0.0
50846.63,11820.43,0.0,1.0,13.94,46616.19,0.9168,0.1705,15.0,0.3037,0.6162,19.09,8.0,5.04,24.25,3.0,0.5459,1.0,0.5602,3.0,0.536,-1.0,-999.0,-1.0,-1.0,-1.0,19.0,4.3,1.2,0.0,9.0,0.4519,29.0,398.43,37.6,1.0,0.0892,0.1467,7.0,0.0982,0.0769,6.0,,5.2812,0.0,,0.0,1.0
126052.6,7156.97,1.0,1.0,1.75,66026.35,0.5238,0.4092,5.0,0.1413,0.9353,11.13,5.0,47.43,18.48,0.0,0.8903,,0.9193,1.0,0.8516,-1.0,-999.0,-1.0,-1.0,-1.0,55.0,22.7,6.6,1.0,24.0,,53.0,309.98,106.2,3.0,0.4786,0.0416,4.0,0.1433,0.0666,1.0,0.8464,,,1.0,1.0,0.0
38019.73,,0.0,2.0,1.39,40487.21,,0.1527,,0.4096,0.5722,28.73,10.0,,10.0,6.0,0.2902,0.0,,5.0,0.3116,-1.0,-999.0,,-1.0,-1.0,40.0,9.0,2.1,0.0,11.0,0.3336,12.0,,47.3,2.0,-0.0361,0.2624,9.0,0.1539,0.113,9.0,0.4958,9.4464,0.0,0.0,0.0,0.0
112890.3,9722.76,1.0,3.0,3.0,57935.3,0.5132,0.3586,5.0,0.1796,0.791,2.8,1.0,69.46,35.0,1.0,0.8531,1.0,0.8749,1.0,0.8612,-1.0,,-1.0,-1.0,-1.0,43.0,14.3,7.9,1.0,21.0,0.9121,52.0,277.2,110.2,2.0,0.4989,0.1099,1.0,0.0616,0.0627,2.0,0.8701,3.9564,1.0,0.0,1.0,0.0
94198.36,33492.81,-1.0,2.0,6.61,67662.68,0.7183,,7.0,0.3582,,9.38,5.0,42.24,21.61,1.0,0.663,3.0,,1.0,0.7414,,-999.0,-1.0,-1.0,-1.0,28.0,5.4,7.1,0.0,14.0,0.785,38.0,442.24,88.7,,0.2854,0.0973,3.0,,,2.0,0.7268,3.5028,0.0,0.0,0.0,0.0
113965.3,9634.08,1.0,1.0,,53187.61,0.4667,0.381,3.0,0.1541,0.9347,15.66,7.0,32.89,5.0,,0.9912,4.0,0.9881,,1.0,-1.0,-999.0,-1.0,,-1.0,33.0,12.9,13.6,1.0,6.0,,64.0,206.96,182.1,2.0,0.5125,0.0316,4.0,0.1288,0.0517,,,1.1376,0.0,0.0,1.0,0.0
,4030.21,0.0,,0.42,47036.4,,0.2291,17.0,0.3639,0.4567,58.87,7.0,4.73,19.87,5.0,0.3503,2.0,0.5303,4.0,0.42,-1.0,-999.0,-1.0,-1.0,-1.0,18.0,0.3,1.4,1.0,12.0,0.292,12.0,959.93,36.4,1.0,0.0242,0.2524,6.0,0.0889,0.0755,7.0,0.5649,9.0864,0.0,0.0,0.0,0.0
19212.61,2898.29,0.0,2.0,10.91,20738.09,1.0794,0.0877,21.0,0.4533,0.4091,,8.0,,10.0,8.0,0.3969,0.0,0.3077,6.0,0.2227,,-0.0425,0.284,0.1344,29.4,47.0,5.5,0.0,0.0,8.0,0.1734,1.0,4147.62,1.0,,-0.0811,0.3621,7.0,0.0537,0.096,,0.4427,10.0,0.0,1.0,0.0,0.0
219596.37,10674.89,0.0,2.0,0.84,109995.82,0.5009,0.4183,1.0,0.0961,1.0,,7.0,,26.44,0.0,0.9092,,0.893,0.0,,-1.0,-999.0,-1.0,-1.0,-1.0,36.0,14.5,15.0,1.0,22.0,0.9412,71.0,385.95,206.3,3.0,0.4839,,5.0,0.1374,0.056,0.0,0.9101,0.846,1.0,,1.0,0.0
42140.37,1743.96,1.0,1.0,2.14,38233.96,0.9073,0.1883,18.0,0.3594,0.4511,25.81,6.0,15.19,74.1,5.0,,0.0,,4.0,,-1.0,-999.0,-1.0,-1.0,-1.0,32.0,4.8,4.5,1.0,8.0,0.377,19.0,496.54,30.7,3.0,0.0882,0.233,6.0,0.0871,0.0747,8.0,0.5018,8.388,0.0,0.0,,
56663.28,,1.0,1.0,9.36,50815.63,0.8968,0.2593,15.0,0.32,0.579,78.64,3.0,15.78,51.45,4.0,0.4677,0.0,0.4968,3.0,0.4904,-1.0,-999.0,-1.0,-1.0,-1.0,29.0,3.7,,1.0,12.0,0.5541,28.0,449.7,55.6,1.0,,0.1167,,0.0606,0.0892,,0.4703,4.2012,,0.0,1.0,1.0
51645.89,2925.77,0.0,2.0,1.37,,0.8843,0.189,13.0,0.2835,0.7223,22.25,4.0,36.22,90.0,,0.6346,0.0,0.6732,2.0,0.694,-1.0,-999.0,-1.0,-1.0,-1.0,39.0,12.3,2.4,0.0,9.0,0.5116,25.0,452.18,56.3,2.0,0.086,0.1647,4.0,0.128,0.0644,6.0,0.607,5.9292,1.0,1.0,1.0,
97226.05,23900.5,1.0,2.0,1.0,54816.05,0.5638,0.3321,7.0,0.2186,0.8154,11.95,6.0,35.36,5.0,1.0,0.7305,2.0,0.7811,1.0,0.7945,-1.0,,-1.0,-1.0,-1.0,,1.8,5.4,0.0,21.0,0.8167,49.0,278.25,69.5,,0.419,0.0924,5.0,0.1167,0.0613,2.0,0.8831,3.3264,1.0,0.0,1.0,1.0
49579.19,18871.08,,2.0,1.55,49832.04,1.0051,0.1555,20.0,0.4905,0.5424,,5.0,,10.0,5.0,0.4339,0.0,0.519,5.0,0.5168,,-999.0,,-1.0,-1.0,18.0,0.4,0.0,0.0,12.0,0.4758,12.0,1016.98,40.2,3.0,-0.0105,0.2026,4.0,0.0622,0.1589,8.0,0.5226,,0.0,0.0,0.0,0.0
25971.36,4563.82,-1.0,2.0,5.14,28804.84,1.1091,0.1545,22.0,,0.4928,35.69,8.0,15.38,29.39,,,0.0,0.3733,5.0,0.2135,63570.66,0.0012,0.2716,0.3142,21.3,,1.9,,0.0,,0.161,5.0,,31.9,4.0,-0.0903,0.3207,7.0,0.0635,0.0855,9.0,0.4775,10.0,0.0,,0.0,0.0
45863.81,17010.1,0.0,1.0,6.25,32430.3,0.7071,0.2363,9.0,0.3688,0.9099,61.79,10.0,0.0,,2.0,0.5789,6.0,0.6366,1.0,,-1.0,-999.0,,-1.0,-1.0,33.0,7.4,7.3,,13.0,0.7178,37.0,217.65,82.4,2.0,0.3016,0.1136,8.0,0.059,0.1193,,0.7441,4.0896,0.0,0.0,1.0,0.0
34616.76,12336.7,1.0,3.0,9.79,38483.45,1.1117,0.0573,20.0,0.5904,0.5029,12.84,7.0,26.49,32.06,,0.2776,0.0,0.4443,5.0,0.3644,-1.0,-999.0,-1.0,-1.0,-1.0,32.0,6.2,1.2,0.0,8.0,0.2252,15.0,630.88,6.4,1.0,-0.0982,0.2328,6.0,0.0426,0.1814,10.0,0.4738,8.3808,0.0,0.0,0.0,0.0
,13560.33,1.0,4.0,2.07,63805.28,0.8358,0.2896,12.0,0.2564,0.7599,61.42,3.0,18.14,29.74,2.0,0.5808,1.0,0.6836,2.0,0.6384,139515.12,-0.1524,0.1419,0.5649,44.8,45.0,11.2,5.4,0.0,,0.5858,35.0,452.52,65.0,1.0,0.1192,0.1263,3.0,0.0716,0.0746,4.0,,4.5468,0.0,0.0,0.0,0.0
66069.37,4146.27,-1.0,3.0,1.3,35545.32,0.538,0.3674,4.0,0.2063,0.8775,15.25,,42.9,18.58,1.0,0.9238,0.0,0.8618,0.0,0.8727,-1.0,-999.0,-1.0,-1.0,-1.0,26.0,,9.6,1.0,11.0,0.8237,53.0,166.88,102.4,1.0,0.4486,0.0817,4.0,0.1054,0.0571,,0.9284,2.9412,0.0,0.0,1.0,0.0
42065.17,6782.42,0.0,3.0,20.0,34220.02,0.8135,0.2669,12.0,0.3808,,50.53,6.0,0.0,10.0,3.0,0.6255,0.0,,2.0,,180338.33,-0.0972,0.1651,0.595,30.4,26.0,3.5,4.8,0.0,0.0,0.4882,23.0,367.96,69.8,1.0,0.2125,0.1655,6.0,0.0495,0.068,5.0,0.6697,5.958,0.0,1.0,0.0,0.0
40066.06,,,2.0,0.45,47057.59,1.1745,0.1221,20.0,0.4284,,12.46,8.0,20.6,10.17,7.0,0.4103,0.0,0.3207,5.0,0.3861,-1.0,-999.0,-1.0,,-1.0,34.0,3.3,1.5,1.0,9.0,0.3616,15.0,771.44,4.2,3.0,-0.1756,0.2807,7.0,0.0662,0.0788,9.0,0.3776,,0.0,,0.0,0.0
75382.26,,1.0,1.0,0.13,55247.66,0.7329,0.3116,9.0,0.1895,0.8016,2.74,3.0,60.57,20.82,1.0,0.7597,0.0,0.8033,1.0,0.7472,-1.0,-999.0,-1.0,-1.0,-1.0,18.0,3.5,6.6,1.0,18.0,0.6364,47.0,292.32,102.0,2.0,0.2793,,1.0,0.0712,0.1025,2.0,0.7596,2.5776,0.0,0.0,0.0,0.0
29979.46,1655.77,0.0,2.0,0.51,32404.8,1.0809,0.1688,23.0,,0.6027,0.0,2.0,71.88,37.49,6.0,,0.0,0.4116,5.0,0.3633,-1.0,-999.0,-1.0,-1.0,-1.0,34.0,3.9,1.1,1.0,6.0,0.2545,7.0,1117.41,24.5,1.0,-0.0825,0.2802,3.0,0.0637,0.0736,8.0,0.3869,10.0,1.0,1.0,1.0,
40655.35,2022.5,1.0,1.0,0.4,,0.831,0.1891,14.0,,0.7087,32.31,,21.86,90.0,2.0,0.5786,0.0,0.7112,3.0,0.5862,-1.0,-999.0,-1.0,-1.0,-1.0,32.0,5.7,3.7,1.0,6.0,0.5472,30.0,279.21,45.3,1.0,0.1489,0.1317,4.0,0.0585,0.0967,5.0,0.6662,4.7412,0.0,0.0,1.0,0.0
32994.36,1447.61,-1.0,1.0,1.09,26930.0,,0.1911,16.0,0.3931,0.5522,27.27,4.0,38.7,90.0,5.0,0.5378,0.0,0.6059,3.0,0.4767,-1.0,-999.0,,-1.0,-1.0,44.0,9.4,0.0,1.0,8.0,0.4008,15.0,441.48,46.2,2.0,0.1289,0.2261,3.0,0.1144,0.0851,6.0,0.532,8.1396,0.0,,1.0,0.0
44978.74,2032.82,-1.0,1.0,0.9,41852.72,0.9305,0.158,18.0,0.373,0.458,42.39,8.0,12.43,13.16,5.0,0.4221,4.0,0.5241,4.0,0.3239,-1.0,-999.0,,-1.0,-1.0,32.0,,2.8,1.0,12.0,0.4588,,606.56,54.2,4.0,,0.2452,6.0,0.0863,0.0842,8.0,0.5026,,0.0,1.0,1.0,0.0
,1413.54,0.0,,0.03,26979.9,0.831,0.2304,13.0,0.3654,0.7011,22.36,2.0,58.07,60.77,3.0,0.5939,0.0,0.6006,3.0,0.5486,,-999.0,-1.0,-1.0,-1.0,47.0,12.5,3.7,1.0,7.0,0.4887,22.0,303.14,51.3,1.0,0.1527,0.1452,1.0,0.123,0.0758,5.0,0.6575,5.2272,0.0,0.0,0.0,0.0
19113.67,4889.12,-1.0,2.0,9.35,24750.29,1.2949,0.0818,22.0,0.4782,,37.3,7.0,,,8.0,0.2675,6.0,,6.0,0.2745,-1.0,-999.0,-1.0,,-1.0,22.0,1.4,0.0,0.0,5.0,0.2874,11.0,550.01,32.4,3.0,-0.296,0.4867,,0.0962,0.0823,10.0,0.2859,10.0,0.0,0.0,0.0,0.0
31384.93,5806.01,-1.0,3.0,8.63,,0.9607,0.1941,16.0,0.3995,0.5285,5.35,4.0,36.78,57.37,4.0,0.4437,0.0,0.5361,4.0,0.4201,129997.66,0.0589,0.1839,0.5042,57.0,,5.7,0.4,1.0,,0.4528,22.0,338.78,31.1,,0.0079,0.2282,4.0,0.1311,,7.0,0.6134,8.2152,0.0,0.0,1.0,1.0
42669.43,1839.44,0.0,2.0,2.95,36546.37,0.8565,0.2647,10.0,0.3127,0.7537,31.64,5.0,25.43,5.89,2.0,,1.0,0.6713,2.0,0.6492,-1.0,-999.0,-1.0,-1.0,,,1.4,6.7,0.0,4.0,0.6118,32.0,283.31,49.3,2.0,0.1143,0.158,4.0,0.0699,0.1051,4.0,0.6481,5.688,0.0,1.0,0.0,0.0
119311.17,6777.95,0.0,1.0,0.36,66098.39,,0.3126,5.0,0.1526,0.8002,7.6,3.0,54.79,5.51,1.0,0.9132,3.0,0.7632,1.0,0.7499,-1.0,-999.0,-1.0,-1.0,-1.0,34.0,,5.1,1.0,,0.8212,,288.64,116.0,1.0,0.4519,0.1197,3.0,0.0602,0.0484,1.0,0.921,4.3092,0.0,1.0,1.0,0.0
51706.29,18736.06,0.0,,2.47,47156.14,0.912,0.2417,22.0,0.4838,0.5339,18.76,5.0,37.75,17.15,5.0,0.4986,2.0,0.5487,4.0,0.3261,-1.0,-999.0,-1.0,,-1.0,,8.2,0.0,,9.0,0.4223,20.0,582.17,35.8,,0.0637,0.2759,4.0,0.0993,0.1364,7.0,0.5672,9.9324,0.0,0.0,1.0,0.0
45233.68,2520.49,-1.0,2.0,,49096.64,1.0854,,19.0,0.3928,0.4606,12.74,6.0,31.67,24.48,6.0,0.3827,1.0,0.3713,5.0,0.3043,-1.0,-999.0,-1.0,-1.0,-1.0,58.0,12.4,1.2,1.0,11.0,0.368,12.0,1001.97,24.0,2.0,-0.0691,,5.0,0.0734,0.0779,9.0,0.4463,10.0,0.0,0.0,1.0,0.0
40135.47,8419.93,0.0,1.0,0.25,42688.09,1.0636,0.1792,,0.3865,0.5696,,6.0,32.4,54.27,5.0,0.4497,,0.4746,4.0,0.4056,-1.0,-999.0,-1.0,-1.0,-1.0,54.0,9.7,0.9,1.0,9.0,0.3298,9.0,1153.73,32.5,3.0,-0.0798,0.2752,5.0,0.0813,0.0756,8.0,0.5183,9.9072,0.0,1.0,0.0,0.0
41078.28,3359.64,-1.0,1.0,0.11,36235.15,,,15.0,0.3932,0.6501,38.88,7.0,7.6,38.76,3.0,0.5249,0.0,0.581,3.0,0.5596,-1.0,-999.0,-1.0,-1.0,-1.0,28.0,4.6,0.7,0.0,7.0,0.5049,32.0,280.89,47.9,1.0,0.1058,,5.0,0.0462,0.0927,6.0,0.6164,5.6232,1.0,0.0,1.0,0.0
